cell	longitude	latitude	richness	npp_AVG	temp_AVG	prec_AVG	tempsea_AVG	presea_AVG	ele_RANGE
8713	-51.8	-24.8	54	5.92E+11	237.6238973	1450.521094	1633.059132	54.94514805	340
8714	-50.8	-24.8	54	6.33E+11	240.9803476	1408.343261	1766.439776	58.74216089	257
8715	-49.8	-24.8	56	6.59E+11	238.5911433	1389.570443	1914.972923	63.9279413	309
8716	-48.8	-24.8	58	6.73E+11	229.8159665	1222.617871	2098.132588	68.89876845	227
8717	-47.8	-24.8	60	6.53E+11	233.997467	1239.51332	1906.291903	75.83832649	303
8718	-46.8	-24.8	61	6.14E+11	233.4092934	1379.003668	1793.540484	76.24220456	370
8719	-45.8	-24.8	63	6.81E+11	211.522491	1526.052494	1585.865578	77.41042886	824
8720	-44.8	-24.8	63	6.16E+11	199.814831	1482.677439	1899.473404	77.92488427	812
8721	-43.8	-24.8	65	6.22E+11	209.1809765	1403.073806	2021.616473	81.09904795	678
8722	-42.8	-24.8	66	7.79E+11	204.9640143	1402.073369	1894.77902	86.24578566	856
8723	-41.8	-24.8	67	9.44E+11	198.1852564	1378.793781	2019.836667	82.3499869	1748
8724	-40.8	-24.8	68	8.39E+11	206.2305878	1228.469473	2009.23382	74.70748537	1473
8725	-39.8	-24.8	67	8.49E+11	204.3800332	1277.744694	1818.147873	62.34125251	2512
8726	-38.8	-24.8	64	7.24E+11	228.6540788	1192.805624	1690.497303	49.16037273	1013
8781	-67.8	-25.8	10	40567482368	174.639738	0.457423581	2307.967249	12.68340611	1500
8782	-66.8	-25.8	10	25729129728	160.7514119	4.381532945	2727.114657	43.31653967	4226
8783	-65.8	-25.8	10	66305207637	53.39846275	64.28421696	3029.700411	175.5797013	4366
8784	-64.8	-25.8	7	74304514731	76.7441698	78.72635165	3614.727574	154.3714735	2012
8785	-63.8	-25.8	10	87080980821	90.74259761	135.9191196	3736.505808	135.7757883	2417
8786	-62.8	-25.8	24	1.21E+11	137.1841209	368.0175561	3203.69255	106.5556817	2690
8787	-61.8	-25.8	38	5.74E+11	187.3214255	699.0883047	3183.265875	88.98750983	3692
8788	-60.8	-25.8	40	6.76E+11	226.1667395	723.3765394	3578.814482	82.58817364	1656
8789	-59.8	-25.8	41	5.25E+11	238.44196	493.141235	3436.033977	75.60511835	215
8790	-58.8	-25.8	41	5.04E+11	242.8705564	599.5637174	3354.76225	63.91746004	139
8791	-57.8	-25.8	43	5.28E+11	250.5361167	689.5845925	3172.191545	56.22036859	60
8792	-56.8	-25.8	44	6.17E+11	252.4504324	832.3407284	2948.889947	50.96995371	40
8793	-55.8	-25.8	43	6.61E+11	253.676653	1081.54258	2755.113547	45.15005677	308
8794	-54.8	-25.8	49	7.62E+11	240.1804524	1297.507643	2545.973709	43.14088567	682
8795	-53.8	-25.8	49	7.73E+11	237.7701983	1390.843043	2361.63927	44.64913966	469
8796	-52.8	-25.8	50	6.35E+11	233.320552	1418.161936	1934.790899	47.56389204	415
8797	-51.8	-25.8	51	6.30E+11	235.5421434	1421.458293	1772.687833	48.77194515	338
8798	-50.8	-25.8	52	6.93E+11	236.4982095	1322.702856	1957.575771	52.25189973	265
8799	-49.8	-25.8	54	6.95E+11	234.6900166	1191.626692	2242.091187	57.78548345	184
8800	-48.8	-25.8	56	7.06E+11	224.3392436	1163.71028	2401.955717	64.32247358	229
8801	-47.8	-25.8	56	6.77E+11	225.1052494	1205.034413	2182.17923	69.28858416	269
8802	-46.8	-25.8	60	6.97E+11	223.8861909	1307.130142	1905.308062	75.8809503	355
8803	-45.8	-25.8	62	7.18E+11	213.2163508	1476.755525	1802.655516	74.25268582	674
8804	-44.8	-25.8	64	7.79E+11	198.1646432	1493.743296	1969.4686	74.39234868	796
8805	-43.8	-25.8	64	7.05E+11	202.5557691	1455.221941	2098.973972	74.95239759	642
8806	-42.8	-25.8	67	6.52E+11	195.8749236	1555.450782	1938.332868	80.15451131	572
8807	-41.8	-25.8	68	7.47E+11	199.3943576	1426.756922	2037.882348	77.37479256	987
8808	-40.8	-25.8	67	7.73E+11	210.9243602	1303.243864	2159.465281	73.55734125	1701
8809	-39.8	-25.8	65	7.21E+11	223.7331933	1140.218487	1919.075543	60.48161765	1334
8810	-38.8	-25.8	62	71611819349	238.478863	1069.620991	1745.26312	47.75947522	866
8866	-66.8	-26.8	10	27068125696	160.9589918	1.883069931	2662.265882	44.45501498	2177
8867	-65.8	-26.8	10	42584135168	86.68826972	29.94514805	2939.766442	171.6860861	4788
8868	-64.8	-26.8	9	74849512789	43.09040091	57.36509739	3370.74941	162.5088654	2841
8869	-63.8	-26.8	11	88894200576	62.67621626	105.55245	3798.55114	140.2266574	2571
8870	-62.8	-26.8	24	1.16E+11	107.9312604	287.8658398	4053.062189	114.3326055	2500
8871	-61.8	-26.8	34	4.87E+11	164.2733863	648.91746	3531.292777	94.46100096	4213
8872	-60.8	-26.8	39	6.96E+11	217.7154337	903.3490261	3716.493493	81.40763385	1771
8873	-59.8	-26.8	41	4.74E+11	234.168399	599.2406324	3783.963927	78.52222902	101
8874	-58.8	-26.8	40	4.97E+11	239.6546423	619.7177919	3628.392785	68.78688095	77
8875	-57.8	-26.8	42	5.37E+11	250.726439	714.3541794	3417.385449	58.72434274	61
8876	-56.8	-26.8	43	6.14E+11	249.6158616	752.3051795	3194.919469	50.66031968	45
8877	-55.8	-26.8	45	7.03E+11	249.5475587	1141.266224	2996.455586	43.05424055	95
8878	-54.8	-26.8	46	7.14E+11	240.8391999	1338.330684	2777.651149	37.50117914	608
8879	-53.8	-26.8	49	7.55E+11	231.9462835	1376.83623	2509.1256	36.70451568	572
8880	-52.8	-26.8	48	6.09E+11	230.2539086	1415.581448	2288.193816	38.08411215	411
8881	-51.8	-26.8	49	6.51E+11	235.6977902	1468.760154	1962.376452	44.0364224	194
8882	-50.8	-26.8	51	7.00E+11	230.9270679	1313.814744	2124.525373	45.21731156	218
8883	-49.8	-26.8	53	6.90E+11	226.734562	1166.744519	2475.356974	48.55952485	231
8884	-48.8	-26.8	54	6.81E+11	218.9095117	1198.007512	2572.626605	56.17853088	303
8885	-47.8	-26.8	56	6.89E+11	213.2353917	1215.696742	2505.096952	61.28168399	342
8886	-46.8	-26.8	61	6.71E+11	214.7144729	1234.703031	2297.884531	68.16735086	326
8887	-45.8	-26.8	62	7.18E+11	205.4594288	1358.781378	2137.093633	71.19792122	587
8888	-44.8	-26.8	65	7.87E+11	196.6652109	1461.816753	2201.840685	71.69394707	1175
8889	-43.8	-26.8	66	7.84E+11	193.9811337	1497.99834	2194.265613	71.8737881	923
8890	-42.8	-26.8	67	7.11E+11	182.0372085	1567.785833	2128.993449	75.79640143	1782
8891	-41.8	-26.8	67	8.01E+11	197.6273037	1505.501529	2083.119486	74.4867674	1443
8892	-40.8	-26.8	66	7.91E+11	210.1886628	1407.283518	2219.444668	71.42195825	1404
8893	-39.8	-26.8	65	6.21E+11	224.7365348	1153.096139	2062.009793	54.01902072	1513
8950	-66.8	-27.8	9	26278126738	156.5904425	2.757876106	2534.115044	51.79634218	2192
8951	-65.8	-27.8	9	34792436864	129.9742125	18.39858082	2801.011942	153.7293181	2839
8952	-64.8	-27.8	9	64519404203	63.35782278	45.09233299	3183.959675	155.540585	3436
8953	-63.8	-27.8	9	73770068992	41.45032883	85.07009346	3623.591987	138.3867255	2020
8954	-62.8	-27.8	21	1.11E+11	81.23701973	183.266009	4133.175493	117.3938214	1674
8955	-61.8	-27.8	35	4.94E+11	154.0718242	665.5867947	3911.376601	95.62028384	4594
8956	-60.8	-27.8	36	6.79E+11	223.847352	967.4918657	4004.576237	83.1266009	1049
8957	-59.8	-27.8	35	4.27E+11	230.4187435	682.3397369	4001.186829	80.91692627	103
8958	-58.8	-27.8	38	5.01E+11	234.5185185	552.5586708	3824.214348	71.46884735	63
8959	-57.8	-27.8	39	5.25E+11	242.5021634	655.0423157	3638.579526	59.53859467	54
8960	-56.8	-27.8	41	5.63E+11	243.0895639	738.1298892	3405.275961	50.17679128	41
8961	-55.8	-27.8	44	6.80E+11	243.3922638	1054.354102	3228.347092	44.17739702	58
8962	-54.8	-27.8	46	7.76E+11	240.1975597	1325.681637	3075.238837	39.55356525	318
8963	-53.8	-27.8	46	8.70E+11	230.5293354	1411.994808	2734.272066	35.55520942	625
8964	-52.8	-27.8	46	7.44E+11	223.1361198	1498.890966	2520.781153	34.24593285	509
8965	-51.8	-27.8	47	6.84E+11	228.1227934	1543.908879	2207.283749	40.59389062	240
8966	-50.8	-27.8	49	7.20E+11	225.7269817	1316.428695	2386.8117	39.86223607	295
8967	-49.8	-27.8	51	7.15E+11	217.7017134	1239.520682	2554.772759	39.0928522	318
8968	-48.8	-27.8	50	6.91E+11	217.0695742	1286.5482	2597.827276	46.15723434	370
8969	-47.8	-27.8	54	7.09E+11	210.983991	1285.660609	2548.130668	50.29698858	386
8970	-46.8	-27.8	58	7.27E+11	204.2237799	1268.689772	2367.61414	58.40896504	448
8971	-45.8	-27.8	59	6.96E+11	202.6472828	1269.514192	2351.894427	66.01929733	616
8972	-44.8	-27.8	63	6.77E+11	193.4734337	1350.238231	2295.007702	67.17549325	830
8973	-43.8	-27.8	64	8.50E+11	174.5472482	1598.617255	2242.239529	66.76618207	1436
8974	-42.8	-27.8	65	7.96E+11	178.8252289	1588.995466	2232.378256	69.89385723	2706
8975	-41.8	-27.8	68	6.48E+11	210.2450779	1465.378589	2131.922067	60.1545324	1723
8976	-40.8	-27.8	65	7.81E+11	213.2636426	1381.742951	2074.188381	50.13392451	2308
8977	-39.8	-27.8	63	3.19E+11	227.5909562	1048.895064	1837.153607	41.44045564	1088
9034	-66.8	-28.8	9	30971304653	165.1760177	3.021790188	2417.945329	42.68645616	1945
9035	-65.8	-28.8	9	35694127104	141.0337147	11.28535243	2586.243602	108.6194427	2819
9036	-64.8	-28.8	9	48866125596	112.7385798	34.72355664	2993.233645	137.0692637	3394
9037	-63.8	-28.8	8	62065484459	49.89265438	69.00017469	3406.074854	130.1962617	2077
9038	-62.8	-28.8	20	69517478116	78.86418028	133.718054	3838.501529	119.0584331	1704
9039	-61.8	-28.8	35	4.13E+11	136.3596821	493.4866801	3872.696917	100.4617871	4761
9040	-60.8	-28.8	36	5.71E+11	222.6817189	803.099572	4034.465193	87.58913442	1495
9041	-59.8	-28.8	33	4.14E+11	230.5209189	718.5821469	4099.927155	81.35950738	52
9042	-58.8	-28.8	36	5.11E+11	231.4288584	610.0504848	3901.493318	72.61734649	44
9043	-57.8	-28.8	37	5.97E+11	231.9861997	610.8076688	3804.844965	61.02332081	47
9044	-56.8	-28.8	40	6.07E+11	233.947419	767.2912045	3577.025592	48.66320203	39
9045	-55.8	-28.8	43	6.22E+11	235.3712115	995.4720063	3416.458031	42.43558389	34
9046	-54.8	-28.8	44	6.79E+11	236.9434012	1237.447113	3297.134422	36.91964364	141
9047	-53.8	-28.8	45	8.83E+11	228.6556031	1398.109267	2985.279675	33.10070749	516
9048	-52.8	-28.8	43	8.42E+11	221.1321513	1547.163595	2815.973185	29.5480828	465
9049	-51.8	-28.8	47	7.56E+11	219.3435235	1562.229278	2657.326491	30.55148921	240
9050	-50.8	-28.8	48	6.77E+11	214.4842344	1397.345882	2745.375491	27.74530527	299
9051	-49.8	-28.8	48	7.02E+11	206.1773954	1363.818849	2703.893703	29.68337846	371
9052	-48.8	-28.8	49	7.40E+11	198.2063062	1443.377588	2571.010481	35.17922963	904
9053	-47.8	-28.8	53	7.81E+11	198.9750197	1356.8744	2591.481527	32.98681108	798
9054	-46.8	-28.8	55	6.72E+11	201.2944362	1227.609311	2495.380121	46.30657699	457
9055	-45.8	-28.8	57	7.35E+11	193.9640143	1202.988995	2449.143069	54.68739628	449
9056	-44.8	-28.8	62	7.87E+11	180.3145253	1465.473054	2312.329898	56.13215128	773
9057	-43.8	-28.8	62	6.30E+11	181.2770521	1814.25931	2266.112108	52.67995711	1391
9058	-42.8	-28.8	61	1.91E+11	189.2328767	1859.147451	2226.984399	53.1305175	1622
9118	-66.8	-29.8	9	36828755513	150.1322331	5.429502852	2135.67665	78.150163	2936
9119	-65.8	-29.8	9	39650914176	146.1952136	8.07939558	2311.298978	84.20351122	3294
9120	-64.8	-29.8	9	47080118272	76.19993012	26.01921565	2644.390252	104.5097388	4009
9121	-63.8	-29.8	7	56597439872	70.78295048	56.27120273	3155.999563	121.2168748	2360
9122	-62.8	-29.8	15	75604044459	56.42475325	118.5879116	3514.721548	114.3397677	3183
9123	-61.8	-29.8	33	4.32E+11	144.6316709	505.804175	3810.253559	102.5992663	5331
9124	-60.8	-29.8	35	6.37E+11	198.7591056	726.7055638	4063.609224	91.96977902	2244
9125	-59.8	-29.8	30	4.30E+11	226.7663551	698.1302297	4218.894925	82.04760241	147
9126	-58.8	-29.8	28	4.79E+11	228.0705738	670.3801205	4055.347541	71.79456721	67
9127	-57.8	-29.8	30	5.77E+11	226.6354267	734.0828893	3928.5804	61.89221766	39
9128	-56.8	-29.8	37	6.11E+11	227.9357149	847.6717617	3795.372696	50.19268058	39
9129	-55.8	-29.8	41	6.10E+11	231.2255219	981.6696655	3611.193554	39.68661018	34
9130	-54.8	-29.8	42	6.22E+11	231.9368504	1108.733339	3441.185868	38.32160014	44
9131	-53.8	-29.8	44	7.48E+11	226.1176522	1353.206394	3303.352345	34.27853961	262
9132	-52.8	-29.8	44	8.90E+11	221.0531924	1507.13844	3202.435846	25.76452092	366
9133	-51.8	-29.8	43	8.65E+11	213.5630186	1617.814307	3162.999651	22.83937462	293
9134	-50.8	-29.8	43	6.17E+11	205.2994148	1550.081579	3010.833959	24.29618307	488
9135	-49.8	-29.8	43	7.38E+11	199.168661	1590.434972	2831.006114	29.96977902	626
9136	-48.8	-29.8	45	8.12E+11	190.1507555	1558.025504	2814.691763	29.37479256	940
9137	-47.8	-29.8	50	8.27E+11	181.0742423	1446.675168	2788.540571	25.35758582	813
9138	-46.8	-29.8	54	8.42E+11	179.9682942	1369.83064	2944.481003	35.1704079	1130
9139	-45.8	-29.8	56	8.72E+11	196.068827	1435.73264	2941.517338	43.37356974	1120
9140	-44.8	-29.8	58	6.19E+11	208.2329558	1835.355719	2593.501133	44.50373726	1308
9141	-43.8	-29.8	59	63765921792	212.5247209	2592.014354	2335.507177	40.72727273	981
9202	-66.8	-30.8	8	43275032576	167.1148225	13.31245651	2274.164231	104.1885873	2430
9203	-65.8	-30.8	8	41783341568	150.3170583	9.409730107	2064.193991	117.2757446	3767
9204	-64.8	-30.8	8	50916552932	60.0099572	27.34404752	2328.321687	74.00524063	2659
9205	-63.8	-30.8	5	47650345984	60.44388156	53.87998952	2889.131453	100.9333566	3010
9206	-62.8	-30.8	15	83805143040	68.61848196	111.0243689	3366.279675	109.7972749	4273
9207	-61.8	-30.8	28	3.89E+11	143.3717355	365.7000611	3855.81125	110.2063062	4233
9208	-60.8	-30.8	29	6.11E+11	196.6688794	642.916936	4238.845401	92.97545637	2460
9209	-59.8	-30.8	27	4.57E+11	219.7097563	640.9782514	4368.398288	83.88898594	145
9210	-58.8	-30.8	27	5.07E+11	223.5106996	654.6162984	4227.797974	73.43811687	85
9211	-57.8	-30.8	27	5.54E+11	223.2459603	770.4083326	4071.51463	63.80522316	54
9212	-56.8	-30.8	31	6.17E+11	223.3324308	910.2610708	3954.756835	54.13730457	42
9213	-55.8	-30.8	37	6.78E+11	225.1987947	1010.780854	3861.934667	42.91195738	35
9214	-54.8	-30.8	41	6.42E+11	227.5457245	1182.933968	3596.692113	37.88051358	38
9215	-53.8	-30.8	45	6.82E+11	225.9424404	1400.023233	3450.558739	32.62948729	382
9216	-52.8	-30.8	43	8.43E+11	217.7964888	1568.499956	3398.659446	25.80854223	346
9217	-51.8	-30.8	42	7.17E+11	213.3913879	1593.922701	3442.183946	21.32395842	294
9218	-50.8	-30.8	40	8.06E+11	196.1732029	1765.448511	3256.357411	22.89501266	680
9219	-49.8	-30.8	42	8.55E+11	183.1835968	1788.731156	3051.101843	24.57079221	834
9220	-48.8	-30.8	44	8.40E+11	173.1511922	1721.459953	2838.562233	22.26124552	812
9221	-47.8	-30.8	46	7.89E+11	175.9554546	1545.906629	2870.937549	22.14804786	843
9222	-46.8	-30.8	50	8.04E+11	176.5190846	1468.635689	2812.70932	28.47925583	917
9223	-45.8	-30.8	56	7.73E+11	192.7055444	1825.958824	2978.540841	37.37364742	1664
9224	-44.8	-30.8	55	0	221.1110092	2235.695413	2862.29633	44.16788991	706
9286	-66.8	-31.8	8	41032654848	180.0095012	18.04275534	2456.900238	88.06888361	930
9287	-65.8	-31.8	8	32111812608	166.6925626	13.06378866	2328.617176	96.48177467	2973
9288	-64.8	-31.8	8	43505810091	76.46650362	29.64468513	2096.494803	64.82347803	4377
9289	-63.8	-31.8	8	44879283072	53.10961656	59.6557778	2705.921915	79.47715958	2742
9290	-62.8	-31.8	12	61195545600	55.06708009	107.400821	3233.348153	98.27819024	3322
9291	-61.8	-31.8	25	2.13E+11	123.6564765	215.6406673	3777.151192	108.8127347	4413
9292	-60.8	-31.8	28	5.15E+11	188.4924448	643.2306752	4088.279064	94.28194602	2127
9293	-59.8	-31.8	26	4.26E+11	214.2004542	659.4315661	4477.809503	86.6101843	177
9294	-58.8	-31.8	24	4.97E+11	220.2132937	617.9075028	4358.995982	75.35880863	74
9295	-57.8	-31.8	24	5.59E+11	222.3807319	727.4926194	4191.810901	66.36378723	60
9296	-56.8	-31.8	27	6.73E+11	219.613154	925.6076513	4063.797974	56.95458119	42
9297	-55.8	-31.8	36	7.81E+11	218.2218534	1050.971963	4000.242903	45.65053716	39
9298	-54.8	-31.8	38	5.92E+11	221.2553935	1279.315311	3834.998603	37.66617172	42
9299	-53.8	-31.8	43	6.31E+11	221.5848546	1437.422308	3608.483623	26.88785047	464
9300	-52.8	-31.8	42	7.73E+11	214.5754214	1481.333392	3597.721198	23.69726614	674
9301	-51.8	-31.8	39	8.52E+11	205.9307363	1633.262206	3612.933706	20.67857455	368
9302	-50.8	-31.8	39	8.45E+11	194.5016159	1761.208839	3526.644685	18.6414534	717
9303	-49.8	-31.8	39	7.35E+11	178.6853	1941.90235	3301.939209	18.378461	716
9304	-48.8	-31.8	44	8.19E+11	166.110752	1891.834745	3073.876845	17.31548607	875
9305	-47.8	-31.8	44	8.02E+11	165.7328151	1617.660058	3103.811599	17.82662241	646
9306	-46.8	-31.8	46	7.82E+11	168.0446327	1380.496026	3082.18019	23.15739366	708
9307	-45.8	-31.8	48	6.87E+11	186.5016351	1679.852371	2863.685938	32.12403644	1539
9371	-65.8	-32.8	8	28923639552	149.2160428	26.02449198	2447.412727	108.5906952	2326
9372	-64.8	-32.8	8	37675841764	76.79928378	38.9472443	2114.59158	64.45279064	5143
9373	-63.8	-32.8	9	42271771307	22.46030221	88.48047864	2573.28806	62.2922526	3976
9374	-62.8	-32.8	11	55198750492	87.85291292	107.0857717	3505.061315	96.39313477	4242
9375	-61.8	-32.8	23	1.27E+11	115.5744607	219.1299677	4131.583282	101.2522491	4754
9376	-60.8	-32.8	27	5.23E+11	192.7778845	826.4589047	4479.926893	78.69464582	2923
9377	-59.8	-32.8	24	3.85E+11	210.8182374	643.5790025	4736.010656	86.18403354	216
9378	-58.8	-32.8	22	4.77E+11	216.0212246	610.5526247	4574.961045	75.39470696	57
9379	-57.8	-32.8	22	5.65E+11	218.483623	727.519434	4385.898768	65.88086296	107
9380	-56.8	-32.8	25	6.31E+11	216.817364	953.6963054	4209.36108	56.85928902	50
9381	-55.8	-32.8	29	7.10E+11	213.8005939	1112.890645	4088.420648	46.79744956	37
9382	-54.8	-32.8	38	6.34E+11	218.1893615	1298.487117	4012.902524	38.96314089	47
9383	-53.8	-32.8	40	5.28E+11	222.2365272	1307.579352	3841.038606	29.88103765	116
9384	-52.8	-32.8	41	6.63E+11	219.5592628	1631.312516	3877.935191	26.12533846	234
9385	-51.8	-32.8	40	8.26E+11	208.1310158	1669.227356	3629.854048	18.59970303	404
9386	-50.8	-32.8	39	8.33E+11	194.0104813	1711.240982	3452.697703	13.36562145	643
9387	-49.8	-32.8	38	7.41E+11	193.6705389	1889.048651	3249.795965	9.986723731	755
9388	-48.8	-32.8	42	7.79E+11	176.7010219	2033.221067	3048.509302	13.13389816	1069
9389	-47.8	-32.8	42	7.95E+11	158.4063237	1771.011879	3119.433662	12.9002533	899
9390	-46.8	-32.8	42	7.95E+11	166.433575	1546.785745	3088.682505	16.66320203	1141
9391	-45.8	-32.8	42	6.68E+11	190.8337389	1603.564976	2942.089263	25.15039424	1040
9455	-65.8	-33.8	8	33588699867	152.5490775	32.31439114	2716.10984	113.6633456	1741
9456	-64.8	-33.8	8	49761722197	73.65237139	48.83046554	2377.834745	69.28849681	5134
9457	-63.8	-33.8	10	47540165504	18.50476024	109.909075	2584.492445	53.00960783	3656
9458	-62.8	-33.8	10	89997356373	130.0484758	130.3572364	4303.987597	100.1464757	3795
9459	-61.8	-33.8	22	1.55E+11	174.6967421	283.3064897	5367.015373	90.16149882	4716
9460	-60.8	-33.8	26	4.64E+11	190.4748886	691.8276705	4915.014062	71.19582496	3872
9461	-59.8	-33.8	23	3.25E+11	204.1152939	618.7494978	4921.129793	81.50039305	548
9462	-58.8	-33.8	20	4.27E+11	211.6994497	598.3743558	4845.192593	74.4290331	46
9463	-57.8	-33.8	19	5.11E+11	213.9323085	733.5364661	4647.048039	64.78251376	96
9464	-56.8	-33.8	21	5.26E+11	215.3761027	980.5051096	4411.443707	58.27626867	54
9465	-55.8	-33.8	28	6.04E+11	211.2602847	1136.942702	4201.147698	48.54179404	30
9466	-54.8	-33.8	34	5.68E+11	211.7618133	1190.964451	4086.348677	38.57891519	48
9467	-53.8	-33.8	38	5.50E+11	218.1619355	1299.065333	3986.06708	29.42719888	63
9468	-52.8	-33.8	37	5.35E+11	219.2588872	1547.271115	3946.564853	21.23495502	71
9469	-51.8	-33.8	37	7.37E+11	208.3929601	1681.967071	3701.917198	16.09284654	339
9470	-50.8	-33.8	37	6.33E+11	203.767578	1767.832824	3535.010394	11.58895973	359
9471	-49.8	-33.8	35	5.90E+11	194.9258451	1814.934055	3251.512359	9.85317495	445
9472	-48.8	-33.8	34	6.16E+11	186.1676129	1814.57612	3017.355053	12.68573675	614
9473	-47.8	-33.8	38	7.15E+11	170.5072932	1731.538126	3065.753341	13.32387108	684
9474	-46.8	-33.8	39	7.73E+11	160.1307538	1570.172591	3027.38606	13.92925146	1280
9475	-45.8	-33.8	38	7.94E+11	166.1799284	1615.416805	2869.778234	23.14918333	1764
9476	-44.8	-33.8	36	63234166784	192.6223639	1513.48259	2829.994605	31.33055419	1195
9539	-65.8	-34.8	8	50445959441	146.4511634	49.45630411	2582.692505	108.978355	1849
9540	-64.8	-34.8	9	53070054400	50.27085335	69.80172941	2511.01808	73.36998865	5122
9541	-63.8	-34.8	8	57191565312	44.8502926	116.8595511	2817.538737	53.00480391	3547
9542	-62.8	-34.8	11	90323660800	126.0241943	160.3297231	4399.778758	95.66826797	4987
9543	-61.8	-34.8	15	1.23E+11	173.2010656	272.5728885	5573.850729	92.03729583	3700
9544	-60.8	-34.8	20	3.46E+11	181.3195039	421.1545987	5362.665735	83.55786532	4107
9545	-59.8	-34.8	22	3.10E+11	204.6068652	545.2279675	5083.452965	78.36326317	587
9546	-58.8	-34.8	18	3.25E+11	207.5389117	610.9745829	4963.543541	71.83378461	109
9547	-57.8	-34.8	17	4.78E+11	207.9989519	730.5027513	4844.904883	63.47471395	56
9548	-56.8	-34.8	19	4.63E+11	207.5340204	923.6777011	4571.145253	56.59629662	32
9549	-55.8	-34.8	25	5.26E+11	205.6293126	1099.602411	4337.850904	48.47750895	18
9550	-54.8	-34.8	29	5.40E+11	205.8849681	1114.330073	4200.341689	38.73823041	43
9551	-53.8	-34.8	31	5.73E+11	207.6652983	1197.197921	4202.350336	30.45523627	65
9552	-52.8	-34.8	34	5.21E+11	209.8344834	1417.867587	4139.38903	23.5538475	49
9553	-51.8	-34.8	35	5.88E+11	206.3140886	1583.432003	3969.771246	16.70119661	135
9554	-50.8	-34.8	34	6.13E+11	202.6084374	1823.662678	3725.591231	10.01808018	332
9555	-49.8	-34.8	33	5.78E+11	193.6789239	1770.987947	3435.104376	9.9914403	384
9556	-48.8	-34.8	34	6.29E+11	185.3172329	1658.505634	3124.682942	11.93982007	516
9557	-47.8	-34.8	34	7.49E+11	173.505721	1731.20552	3016.613416	11.10979125	886
9558	-46.8	-34.8	37	7.64E+11	160.5203075	1742.71622	2845.017556	11.63140886	1179
9559	-45.8	-34.8	38	6.24E+11	172.9679481	1526.791898	2853.200959	19.06852148	1696
9560	-44.8	-34.8	36	62938337280	197.8343612	1435.812335	2929.977093	20.70484582	508
9623	-65.8	-35.8	8	59337038702	138.1640225	67.08225531	2432.29485	109.6519404	1759
9624	-64.8	-35.8	9	49975906759	47.63298105	91.0505721	2663.756573	83.15197834	5929
9625	-63.8	-35.8	10	51596709888	30.47218098	130.5838938	3072.558651	43.0063761	4255
9626	-62.8	-35.8	10	75868306546	138.9706525	155.627391	4919.452529	87.82950476	4840
9627	-61.8	-35.8	13	1.62E+11	171.9138789	271.3876321	5609.856057	90.066294	3027
9628	-60.8	-35.8	15	1.38E+11	205.8923923	370.0049786	5626.816578	80.31784435	1185
9629	-59.8	-35.8	18	1.95E+11	208.0447201	471.8916063	5155.73858	78.33522578	467
9630	-58.8	-35.8	18	3.29E+11	193.2882348	673.2242117	4797.209189	70.81352083	690
9631	-57.8	-35.8	18	3.83E+11	198.4001223	793.3335663	4791.297581	63.31836842	143
9632	-56.8	-35.8	18	4.13E+11	197.9463709	896.5425801	4664.233295	56.00943314	42
9633	-55.8	-35.8	22	4.95E+11	198.9468949	1007.219583	4454.733951	47.29679448	36
9634	-54.8	-35.8	25	5.34E+11	199.3831776	1107.333479	4360.651673	41.21993187	51
9635	-53.8	-35.8	26	6.51E+11	198.9951961	1124.956328	4409.688008	32.88636562	100
9636	-52.8	-35.8	31	5.56E+11	201.3956677	1300.688881	4356.496288	26.19224386	92
9637	-51.8	-35.8	31	5.56E+11	197.3706874	1456.709582	4207.054503	18.17302821	153
9638	-50.8	-35.8	30	6.30E+11	190.2302384	1717.825138	3943.830815	10.51952136	379
9639	-49.8	-35.8	32	7.41E+11	189.5886104	1725.148921	3592.533322	6.369551926	464
9640	-48.8	-35.8	31	7.88E+11	187.1660407	1528.940606	3277.3568	14.4740152	706
9641	-47.8	-35.8	31	7.19E+11	188.1495327	1428.511049	3214.475849	21.32098873	763
9642	-46.8	-35.8	32	7.76E+11	175.480566	1742.494279	3069.469473	9.556205782	1036
9643	-45.8	-35.8	33	4.90E+11	175.3253897	1619.126501	2879.052679	10.10338649	1162
9707	-65.8	-36.8	8	92746883584	153.2838679	110.0612733	2507.428913	118.3480134	698
9708	-64.8	-36.8	8	83535515989	97.90217486	112.2985414	2929.512272	105.436108	4596
9709	-63.8	-36.8	10	52762143616	23.52546074	149.0043672	3394.730632	45.75482575	4720
9710	-62.8	-36.8	9	73217821525	143.5962093	133.6183946	5351.25583	75.32867499	3070
9711	-61.8	-36.8	13	97539849472	172.8603371	237.0656826	5772.588872	88.89955455	2162
9712	-60.8	-36.8	14	1.71E+11	197.9531837	361.7573587	5454.858503	81.96768277	1573
9713	-59.8	-36.8	15	1.64E+11	205.5068565	460.0032317	5045.695519	77.01607127	478
9714	-58.8	-36.8	15	3.39E+11	174.5763822	650.5205695	4457.766617	68.70538912	1366
9715	-57.8	-36.8	17	2.99E+11	187.6036335	829.7473142	4618.895013	63.15800507	310
9716	-56.8	-36.8	17	3.57E+11	188.3529566	896.1477858	4681.70766	55.98331732	44
9717	-55.8	-36.8	21	5.10E+11	192.8311643	950.9942353	4571.395668	47.74486855	60
